	name	score	sum
25806	amd	4.095989234014905	43
25807	hand	4.096076519820768	80
25808	extremly	4.096076519820768	26
25809	m230	4.098680822451089	36
25810	wiggle	4.09902072357474	55
25811	smoother	4.100810568093438	24
25812	tvs	4.10373877432189	46
25813	flaw	4.105350215965723	65
25814	consume	4.107945954794746	139
25815	reset	4.114001433392002	404
25816	headphone	4.115517720028837	49
25817	swim	4.120223405933484	50
25818	hope	4.1208107319782545	76
25819	proof	4.121672148181902	38
25820	ati	4.122019543818037	23
25821	caught	4.126107816942436	31
25822	retain	4.126374611791976	36
25823	hungry	4.1279414407898445	28
25824	serial	4.128659699355516	126
25825	lit	4.130796001352655	85
25826	outweigh	4.1368816560764925	48
25827	started	4.136881656076493	48
25828	extraordinary	4.140997800303008	21
25829	protected	4.140997800303008	21
25830	fascinate	4.143403917120325	18
25831	stiff	4.147512302176056	99
25832	disk	4.151375754004866	101
25833	nose	4.152068723491529	59
25834	strictly	4.152317441272506	70
25835	onkyo	4.15406840113286	36
25836	moreover	4.154068401132862	36
25837	divide	4.154961717760215	31
25838	layer	4.156759134929223	26
25839	frozen	4.16979263853987	92
25840	carafe	4.170323914242463	10
25841	oly	4.170323914242463	10
25842	joyful	4.170323914242463	10
25843	t61	4.170323914242463	10
25844	e300	4.170323914242463	10
25845	g25	4.170323914242463	10
25846	homeportal	4.170323914242463	10
25847	onyx	4.170323914242463	10
25848	nocs	4.170323914242463	10
25849	superbly	4.1714126361557415	27
25850	obsess	4.1733493456178765	21
25851	puppy	4.173723628137242	41
25852	d40	4.1742163994498345	25
25853	fight	4.1761498789616365	79
25854	starter	4.176263832263779	38
25855	ifm	4.1773662443098365	18
25856	inner	4.185799437236697	66
25857	thankfully	4.1861278655443375	107
25858	mart	4.186735278846404	57
25859	legible	4.187336281664519	28
25860	hassle	4.191144706238908	142
25861	import	4.192270412811049	117
25862	obsolete	4.192314245770758	54
25863	basement	4.1933761375674585	30
25864	contacted	4.20355967430472	38
25865	d2x	4.210609448713825	12
25866	pleasure	4.210609448713825	12
25867	quicken	4.215161411693456	296
25868	mistakenly	4.21744175003768	26
25869	explanatory	4.21744175003768	26
25870	jewish	4.2198829946002165	15
25871	ocr	4.2314268990285555	52
25872	played	4.232268663555226	71
25873	elite	4.2327950790395805	32
25874	twenty	4.2327950790395805	32
25875	dub	4.2339445679743655	78
25876	stellar	4.236667733619047	53
25877	fashionable	4.237117729914359	20
25878	t10	4.238052436247608	21
25879	tomtom	4.241851275916103	108
25880	seperately	4.246731122539192	28
25881	underworld	4.2467311225391935	28
25882	flashy	4.247122852347199	34
25883	sustain	4.247783057591906	26
25884	knob	4.2479912342432415	62
25885	frost	4.249596573238954	12
25886	force	4.251197957979236	269
25887	kept	4.257384881996853	45
25888	heck	4.258151358386598	38
25889	f6	4.265356241668932	48
25890	minolta	4.2662947023788735	25
25891	intel	4.269963603789663	20
25892	bouncer	4.273648451310933	22
25893	sirius	4.277134290786655	51
25894	ingenious	4.283524727598719	14
25895	ergonomic	4.28386969105344	69
25896	continue	4.290895247483233	184
25897	lide	4.292537347837288	36
25898	unused	4.302603128536112	78
25899	sceptical	4.302809477664969	20
25900	delightful	4.302809477664969	20
25901	endless	4.303680276930893	56
25902	alike	4.306125963413866	28
25903	reformat	4.306988093654064	52
25904	nsw	4.306988093654064	52
25905	recorder	4.308060499734731	74
25906	proud	4.308465672700363	26
25907	microdrive	4.308465672700364	26
25908	horizontally	4.310251987840887	39
25909	appeal	4.31307282581284	79
25910	grainy	4.317085503085363	54
25911	supposedly	4.320102523616799	144
25912	corner	4.321463450405949	27
25913	excellant	4.322007325789529	29
25914	attic	4.3230362591647085	59
25915	npr	4.325357355772166	35
25916	macintosh	4.325357355772166	35
25917	toss	4.327751264642118	51
25918	dedicated	4.32808512266689	31
25919	desperate	4.331502776566016	34
25920	document	4.332932902717281	87
25921	auxiliary	4.333723146500088	42
25922	interactive	4.333820866957706	43
25923	covered	4.334251459988673	41
25924	straightforward	4.336998834615524	67
25925	feels	4.337360490909068	39
25926	organic	4.337434249091694	22
25927	scansnap	4.339506609039343	19
25928	precisely	4.340038884509418	38
25929	wild	4.343539728331399	37
25930	glossy	4.347460192832306	59
25931	delicious	4.351408736169049	29
25932	suv	4.356939023484669	31
25933	famous	4.357362223404404	52
25934	gpsmap	4.35737860221249	14
25935	impressively	4.35737860221249	14
25936	gapless	4.359300828891039	17
25937	distinguish	4.3603104050675725	42
25938	precious	4.36137966944426	61
25939	sense	4.361860584622544	45
25940	eastern	4.3623766306431335	40
25941	zip	4.364468993977252	39
25942	cannot	4.365532535185143	422
25943	perspective	4.367108777590533	33
25944	golive	4.36914828780882	26
25945	resize	4.36914828780882	26
25946	sb5120	4.372887429108877	19
25947	needs	4.3749200474507575	45
25948	learning	4.375618715859946	36
25949	xandros	4.38081014654857	29
25950	delighted	4.38081014654857	29
25951	figured	4.383758115498002	57
25952	urge	4.387045093931514	44
25953	louder	4.387247726211607	75
25954	drawback	4.387760737272485	41
25955	boston	4.389065772950929	25
25956	material	4.389407378215813	90
25957	contour	4.401220046872455	22
25958	inclined	4.4162331322560116	40
25959	bottle	4.416576412272285	110
25960	bubble	4.419525744379856	48
25961	artificial	4.419758540593941	25
25962	heaven	4.4219264106322385	38
25963	likes	4.4238244760008	33
25964	prevent	4.424708352343574	150
25965	espresso	4.426341478543429	30
25966	absynth	4.426725648200291	11
25967	wearable	4.426725648200291	11
25968	adobe	4.427282519810416	60
25969	optimum	4.429830902917275	26
25970	compatable	4.431788141319843	64
25971	body	4.433112945762834	22
25972	antec	4.43667752426216	23
25973	case	4.437311003987691	132
25974	lid	4.437311003987691	132
25975	belly	4.439523814932283	43
25976	purely	4.439584556134285	44
25977	d200	4.439612967307611	29
25978	bandwidth	4.439612967307611	29
25979	shredder	4.444009342191109	34
25980	olevia	4.445220661498343	48
25981	upgrading	4.4470301932745615	74
25982	overhead	4.452083045100925	56
25983	cordless	4.454293699280778	51
25984	expert	4.463478324938913	58
25985	mobiblu	4.465005844653214	22
25986	er6	4.465854287235673	44
25987	curve	4.4673611973630685	46
25988	disabled	4.46736119736307	46
25989	apparent	4.468550493814882	146
25990	nonetheless	4.471194853411927	66
25991	intelligent	4.47213598359738	34
25992	accordingly	4.47213598359738	34
25993	archive	4.47681683979593	56
25994	aesthetically	4.4805401744110664	33
25995	microsd	4.480993517202647	37
25996	lessen	4.482542773082467	16
25997	boat	4.483027189015433	18
25998	mounted	4.484310486037889	28
25999	bless	4.484310486037889	28
26000	manufacture	4.488588836836473	146
26001	fifth	4.492375288919572	43
26002	beware	4.492375288919574	43
26003	altogether	4.492954343799854	111
26004	touchpad	4.494003794837892	59
26005	reccomended	4.496864798766548	21
26006	shave	4.496864798766548	21
26007	er6i	4.496898743543594	22
26008	outdated	4.497277770786907	113
26009	inevitably	4.5002626250036535	34
26010	heartily	4.506410709387009	19
26011	removeable	4.508484274976894	37
26012	storage	4.5084846126554226	52
26013	nec	4.508898023616202	33
26014	wont	4.510075048719793	114
26015	daylight	4.511301918800951	89
26016	archos	4.512427171901943	53
26017	hrm	4.514087662564375	36
26018	navigational	4.514087662564376	36
26019	insult	4.516989516204945	18
26020	florida	4.518393749438443	44
26021	pocket	4.520560919128253	47
26022	loyal	4.5213440708521375	55
26023	remotely	4.52361811492883	94
26024	recall	4.5248760188937664	96
26025	bay	4.527817198446173	29
26026	ntfs	4.529216344081415	21
26027	searchable	4.5327305947921035	20
26028	disposable	4.533945253874268	87
26029	hitachi	4.542529611165995	25
26030	temporary	4.542543707455733	66
26031	technological	4.543705326912562	28
26032	tear	4.546001260478891	105
26033	beloved	4.546421215039969	42
26034	disgust	4.5473947132925225	32
26035	dangle	4.548000329972294	48
26036	submit	4.548911160464548	60
26037	motherboard	4.5500754917089	49
26038	lively	4.550951843394455	18
26039	oddly	4.551018223880946	56
26040	artist	4.551196133134186	80
26041	wherever	4.5606845413243535	22
26042	gizmo	4.561567889396282	21
26043	brother	4.562565251589744	53
26044	mp	4.565613722026468	33
26045	preset	4.5663266588036695	66
26046	unresponsive	4.566628017714576	54
26047	directv	4.569343580670103	84
26048	latch	4.571652499900506	43
26049	unnecessary	4.574161737145699	102
26050	crt	4.576507137720228	35
26051	plugs	4.576507137720228	35
26052	vs	4.580836133919434	51
26053	parallel	4.583908995913551	81
26054	innovative	4.5846425492224725	34
26055	advise	4.58497049844841	195
26056	impact	4.585701462877877	38
26057	h	4.587770230026903	31
26058	oz	4.587770230026903	31
26059	handful	4.590956548299643	37
26060	slept	4.5939194347111485	21
26061	bonus	4.594006514484223	23
26062	upside	4.596708094465528	80
26063	living	4.599595732174941	42
26064	peerless	4.6010654842754075	30
26065	ps	4.603459484407165	50
26066	british	4.604730887901086	40
26067	huey	4.604730887901087	40
26068	photographic	4.6166241308446825	31
26069	till	4.623049841186768	45
26070	doesnt	4.623536022124934	73
26071	sore	4.626182990742426	42
26072	photography	4.626270980026017	21
26073	flatbed	4.6267621572995	49
26074	suffer	4.629294233496854	81
26075	amplifier	4.631453107774901	51
26076	pioneer	4.636081833899994	17
26077	harsh	4.637675512847476	66
26078	shoulder	4.640895832035019	34
26079	reciever	4.640895832035019	34
26080	request	4.645203253692513	118
26081	tray	4.645895931344843	78
26082	remarkably	4.649172408883661	46
26083	july	4.650779998446243	48
26084	trips	4.6515752417564045	27
26085	gently	4.652138314073878	61
26086	horribly	4.652324379163032	49
26087	sample	4.653157259930885	71
26088	considerable	4.654321465775093	65
26089	keychain	4.656363237995494	22
26090	nuvi350	4.656938110573048	23
26091	encore	4.66249500866191	28
26092	modest	4.670399369891221	55
26093	saturate	4.674331932480241	31
26094	compose	4.674824250343776	29
26095	exit	4.676368201126345	61
26096	boppy	4.67845494301536	12
26097	binocs	4.67845494301536	12
26098	gl	4.67845494301536	12
26099	honor	4.679357507877397	42
26100	onboard	4.682061762333445	41
26101	foot	4.684794066781615	52
26102	roof	4.6884039086174605	23
26103	laundry	4.6884274871413965	30
26104	steam	4.6897710307954315	39
26105	shirt	4.69107875592507	24
26106	cache	4.6959934493810636	25
26107	smile	4.700919579396642	37
26108	shure	4.70228186714815	44
26109	slot	4.702902670905327	26
26110	badly	4.704886152469658	111
26111	incline	4.705944766444881	42
26112	excessive	4.7075491110477365	69
26113	itrip	4.707976270634302	118
26114	suit	4.708068876341238	106
26115	kill	4.70825025180591	140
26116	interface	4.709024366891284	66
26117	definetely	4.719869706661873	23
26118	motivate	4.725275756253836	34
26119	la	4.726686217024076	25
26120	enclose	4.726907152417349	84
26121	hood	4.7270914995353435	46
26122	transflash	4.7298058380439345	20
26123	shield	4.7310868566029765	69
26124	sat	4.7368487175854295	63
26125	floppy	4.7393721419332815	40
26126	backlighting	4.739372141933282	40
26127	lesson	4.741605730306526	27
26128	nighttime	4.741605730306528	27
26129	dsl	4.7439880369317935	39
26130	menus	4.746688059125475	71
26131	surely	4.750869502489794	106
26132	crappy	4.751373301060746	180
26133	u3	4.7571992861492784	133
26134	una	4.760893634933579	31
26135	wordperfect	4.763331766632347	36
26136	kayak	4.76357491258823	14
26137	photographs	4.763585286013782	26
26138	accompany	4.763588883921969	67
26139	digitally	4.771615893156568	27
26140	mechanical	4.7779798647399225	89
26141	restore	4.779534261675232	122
26142	kodak	4.781284690411257	28
26143	passive	4.783058395849663	43
26144	encourage	4.787090998849059	59
26145	iaudio	4.798205043068157	39
26146	gripe	4.7983561708309965	56
26147	clutter	4.7997513883407255	35
26148	mistake	4.800203026901503	89
26149	lifetime	4.803126452354573	62
26150	quibble	4.8040681992053935	38
26151	altec	4.806927306922399	50
26152	comfort	4.820834364872669	33
26153	crop	4.8305422392970465	47
26154	tinny	4.830906281041173	96
26155	r15	4.8333943807951965	32
26156	reputable	4.840218858320067	71
26157	jbl	4.8474553373869185	31
26158	sometime	4.851871613030084	78
26159	mow	4.852422049204519	39
26160	physically	4.854652787065009	102
26161	breeze	4.861994347545464	32
26162	needless	4.862627026582629	144
26163	assign	4.865253147891572	68
26164	plus	4.868965839135913	87
26165	readily	4.86913630265702	65
26166	johnny	4.869344232826783	41
26167	edtv	4.873599730151877	19
26168	fiddle	4.8767314513476485	128
26169	tivoli	4.880634123000421	29
26170	magellan	4.882086119840427	67
26171	seperate	4.8859557253282135	38
26172	worthwhile	4.886944761239179	64
26173	poi	4.890725289735171	73
26174	refurbished	4.89398231844984	55
26175	port	4.894580705878695	72
26176	enormous	4.896098871468687	41
26177	scientific	4.9009416467719165	40
26178	yeah	4.903534558164071	76
26179	unwanted	4.904921236196609	58
26180	dance	4.9059079124880665	33
26181	vhs	4.907527645506746	99
26182	anti	4.907625073534773	132
26183	closely	4.91196470806166	77
26184	gather	4.913531809404338	53
26185	elfman	4.915187080817887	43
26186	realise	4.915291823784922	26
26187	seldom	4.915291823784923	26
26188	relate	4.918718256194597	136
26189	preferred	4.919194281045999	32
26190	refurbish	4.921704331645769	226
26191	twist	4.924298277788318	81
26192	panny	4.926001361969366	13
26193	human	4.926181382919086	110
26194	expected	4.936476949063837	45
26195	compute	4.938122810557774	60
26196	overwhelm	4.938709447060626	44
26197	western	4.938995219008611	85
26198	apricorn	4.940361370290945	19
26199	ecstatic	4.943399328008916	22
26200	unknown	4.949470726333075	146
26201	brand	4.954798148384795	40
26202	soothe	4.959119003868094	48
26203	continuously	4.961785708229612	98
26204	brief	4.961851780408483	52
26205	dad	4.9626236108983335	33
26206	mail	4.9639016424692715	130
26207	def	4.967184576306102	35
26208	ferrari	4.9715960910171715	23
26209	victorian	4.971817352119731	42
26210	rival	4.972228358168183	25
26211	ie	4.973397161298144	70
26212	rent	4.9748670689269785	79
26213	lee	4.982137978489557	21
26214	worse	4.9835597657819335	80
26215	treat	4.9847636509167215	94
26216	suction	4.985771924763142	51
26217	husband	4.9891666334726175	28
26218	intimidate	4.9891666334726175	28
26219	additionally	4.990127094334874	143
26220	truely	4.991248909263399	44
26221	shift	4.9923761341632735	81
26222	syncs	4.992462096858096	18
26223	unzip	4.992462096858096	18
26224	progress	4.995090107633661	35
26225	spin	5.000193007077969	128
26226	recomended	5.003061889061585	23
26227	recipe	5.003061889061585	23
26228	thumb	5.0038439581480745	125
26229	server	5.008120682885785	122
26230	screwdriver	5.0086546499976725	40
26231	zipper	5.010395129437632	50
26232	af	5.010508838105069	48
26233	shiny	5.0135398032658385	69
26234	brightness	5.013539803265839	69
26235	justify	5.01580454404716	54
26236	tomato	5.016655715787307	17
26237	disc	5.018696003389775	234
26238	washer	5.018864053909954	28
26239	ex	5.020578742293592	31
26240	demand	5.024282802942574	67
26241	restock	5.03080867268763	37
26242	ultimately	5.033951241030301	119
26243	walmart	5.035425723081078	60
26244	gothic	5.035582900804113	40
26245	toshiba	5.036311397754371	401
26246	uniden	5.037867451474656	101
26247	intense	5.047697158513733	33
26248	obtain	5.049262190868907	152
26249	monthly	5.0535241344181765	124
26250	mom	5.057042585277544	29
26251	classy	5.0582645767969865	20
26252	unobtrusive	5.064740892359295	46
26253	degree	5.069202985162547	82
26254	though	5.0781663863896735	42
26255	cloth	5.078806701616348	35
26256	eject	5.080733481569238	78
26257	accidently	5.088276281018302	61
26258	co	5.090713922576522	46
26259	technologically	5.090794081547601	32
26260	medical	5.090922094535383	34
26261	silly	5.091243017871442	122
26262	generate	5.092359016340916	98
26263	imaginable	5.094946463388816	24
26264	tether	5.096116833849343	30
26265	quest	5.096398576818157	39
26266	reveal	5.097339669110289	80
26267	consistent	5.099531046881116	131
26268	messy	5.104322461655731	38
26269	ide	5.104412856924002	33
26270	extended	5.105538711265644	118
26271	tangle	5.10781945474805	65
26272	slick	5.108597982056752	91
26273	split	5.111446858630584	73
26274	spill	5.1132885065790195	48
26275	picked	5.114691782785108	47
26276	horizontal	5.118475619794974	92
26277	powered	5.118542663073598	77
26278	lasting	5.119394048297871	32
26279	preloaded	5.12156739515582	63
26280	amp	5.121567395155822	63
26281	contemplate	5.125692196383252	25
26282	unsure	5.125692196383252	25
26283	tailor	5.128925081239236	23
26284	padded	5.128925081239236	23
26285	unhelpful	5.131737847357066	27
26286	friday	5.138161234534674	52
26287	luck	5.142867381265286	147
26288	reliably	5.147228651000943	107
26289	nightmare	5.148657115886012	152
26290	legal	5.152828267615685	91
26291	hardware	5.157430998061912	79
26292	usps	5.158022284218745	26
26293	vocal	5.158022284218745	26
26294	tuner	5.162995996324058	50
26295	thanksgiving	5.165530052824685	54
26296	indispensable	5.166649620241577	22
26297	meant	5.167576655501133	71
26298	photoshop	5.176593981798407	32
26299	incorrect	5.177873937530612	59
26300	rough	5.178875763975362	106
26301	clunky	5.196609703288132	81
26302	leary	5.198542519131958	22
26303	e3c	5.198542519131958	22
26304	secondary	5.203071980345647	79
26305	australian	5.204049637175146	29
26306	mm	5.207407930847212	19
26307	belkin	5.210841441224858	101
26308	recline	5.214360287531134	53
26309	loosen	5.222323323285005	64
26310	sleeve	5.226721804865806	59
26311	autofocus	5.231555301566747	34
26312	rubberize	5.2319410921590634	39
26313	crushed	5.233451047554667	29
26314	saver	5.233655603333113	61
26315	tend	5.237577827595796	67
26316	frame	5.237577827595796	67
26317	anticipate	5.256032247893809	66
26318	form	5.257721511847113	88
26319	petite	5.262393882049208	32
26320	e3	5.264160714374183	18
26321	fool	5.265918030016955	110
26322	walkman	5.267501140612309	72
26323	researched	5.270840839581321	30
26324	alternate	5.2748976612117735	65
26325	nitro	5.279156034598318	25
26326	disable	5.2792492670913305	233
26327	canada	5.2793875144356575	26
26328	bet	5.285852728973123	62
26329	ir	5.285852728973124	62
26330	armband	5.293152926408434	48
26331	newly	5.29498873501163	57
26332	thread	5.297418451097268	41
26333	pain	5.3035981505896785	66
26334	damn	5.308676169146871	67
26335	collect	5.3113357566178685	89
26336	airport	5.317207553450062	36
26337	false	5.320722996423946	113
26338	genuine	5.3213459962309715	47
26339	fumble	5.321345996230972	47
26340	extras	5.3241730897391735	41
26341	combo	5.3265308899698445	93
26342	object	5.328260833910174	45
26343	merely	5.3317434145449765	98
26344	downtown	5.3374237221248615	72
26345	elsewhere	5.340099785102164	331
26346	equalizer	5.340209813065134	54
26347	got	5.340571933537512	101
26348	pink	5.344038972064525	42
26349	hop	5.344817373465297	578
26350	european	5.3463641474543016	58
26351	tour	5.358202842447309	30
26352	podcast	5.358721910481382	40
26353	compartment	5.359025144682807	44
26354	pip	5.359633499770202	33
26355	unmatched	5.366047695942717	18
26356	essentially	5.3669642270382285	194
26357	fuss	5.372207311024883	70
26358	military	5.3908333152467796	55
26359	supplied	5.393628813205494	49
26360	moisten	5.4007527446525705	26
26361	curious	5.401140097524054	78
26362	win	5.4021796027626845	84
26363	comparison	5.413673077547097	35
26364	dvi	5.422113274206585	59
26365	firmly	5.4263327139985655	75
26366	lately	5.427173405065328	67
26367	leak	5.4304321814585785	179
26368	stuck	5.432212848627019	289
26369	knowledgeable	5.432736536535864	45
26370	punch	5.4400268189168175	54
26371	tremendously	5.4447070473856005	33
26372	palm	5.449423491504944	75
26373	nc	5.450504879634638	47
26374	engineer	5.4614353597610235	80
26375	slrs	5.461849638707519	27
26376	trust	5.464269994747959	161
26377	trade	5.473017346237844	48
26378	swivel	5.475954473857793	61
26379	plugged	5.476858486520028	123
26380	reviews	5.481980352988951	100
26381	sail	5.482241155378062	31
26382	jvc	5.484294714370612	69
26383	ubuntu	5.484695074223204	34
26384	favourite	5.485260937175953	20
26385	cruise	5.485578609145377	22
26386	visually	5.485835050606727	64
26387	satisfactory	5.491613747579599	81
26388	av	5.491924174568941	101
26389	wirelessly	5.4935117845402015	58
26390	fatal	5.4958777006596256	49
26391	crack	5.496247663217614	238
26392	equip	5.4982717466164015	67
26393	quietly	5.500184360910262	61
26394	specify	5.500244675714135	85
26395	magic	5.506947321092366	80
26396	east	5.507832459925852	69
26397	finalize	5.51686531819273	184
26398	vertically	5.518036390721184	58
26399	shine	5.530134625909062	39
26400	knock	5.533746431854684	94
26401	claim	5.536006964738503	165
26402	snuggly	5.5387578681771465	36
26403	saved	5.5387578681771465	36
26404	shy	5.5387578681771465	36
26405	imac	5.5412672808261245	57
26406	transport	5.547219666126456	40
26407	indicate	5.549474455278517	210
26408	studs	5.552459282423708	26
26409	recreational	5.553417621782022	28
26410	laser	5.554907951036329	69
26411	reproduce	5.5572431289772455	39
26412	occur	5.559841190861241	123
26413	lean	5.564349757233177	90
26414	magnetic	5.565895135407574	57
26415	adjustment	5.567867124100971	51
26416	welcome	5.570498993833373	72
26417	hi	5.57059174195926	60
26418	furthermore	5.576123845778817	73
26419	string	5.5842014967038365	46
26420	dell	5.588044681934236	129
26421	solely	5.589573713965557	55
26422	race	5.591168183423278	30
26423	convertible	5.595452724595283	44
26424	gate	5.600236864718423	89
26425	ft	5.605110972773146	74
26426	shut	5.607943590138893	385
26427	stack	5.623688809977293	49
26428	identify	5.6270846238326655	97
26429	backlit	5.627186848948772	48
26430	ip	5.629568720054937	64
26431	rain	5.635605343721116	37
26432	commute	5.639660830620188	54
26433	accident	5.641687941787244	45
26434	trim	5.6437925848841655	51
26435	unscrew	5.6455636832250695	61
26436	lb	5.6479921867980565	44
26437	slowly	5.6494931247897044	181
26438	ms	5.649677527690862	129
26439	suitable	5.652504786604164	95
26440	addict	5.653454922660839	34
26441	soundly	5.661520430101769	21
26442	fax	5.664038985156178	56
26443	fire	5.665184027807082	58
26444	enjoyed	5.6774799432043395	64
26445	exterior	5.68022298783839	82
26446	rubber	5.687438940508347	83
26447	scream	5.688995166417732	80
26448	healthy	5.689673333441832	42
26449	hole	5.692097887530617	92
26450	neatly	5.692220382613392	60
26451	analyze	5.7048309865564075	38
26452	disappointed	5.710906820218992	876
26453	atlanta	5.713072361920295	31
26454	chair	5.7140666477899735	46
26455	integrated	5.715491562086216	68
26456	pregnant	5.718077617043867	37
26457	din	5.72004471875651	45
26458	authorize	5.7240986196072985	70
26459	achieve	5.725391166353742	64
26460	wary	5.725492669367754	41
26461	dissapointed	5.7302327941875815	154
26462	intermediate	5.7332750240065184	29
26463	usm	5.747002650454518	39
26464	deal	5.74967983328704	289
26465	sigma	5.752144150467324	71
26466	distance	5.752247308009659	41
26467	swaddleme	5.760308182904234	36
26468	publish	5.762324909613532	84
26469	fragile	5.765022998026402	119
26470	wheel	5.766747661033477	69
26471	desired	5.7707801635558535	63
26472	ny	5.7710174607516205	70
26473	fourth	5.780123579097722	126
26474	ojo	5.7808738020537005	20
26475	returned	5.786344763269103	68
26476	approx	5.790943005539877	61
26477	physical	5.791162537841156	141
26478	brenthaven	5.795643506450556	51
26479	shock	5.796756541107374	110
26480	informative	5.802624363022024	49
26481	permanent	5.8146835364071885	88
26482	cushion	5.825531050411758	26
26483	accuracy	5.8379815298456315	47
26484	expose	5.8384534799394485	120
26485	affect	5.84054838486035	124
26486	upright	5.841260781598736	99
26487	sun	5.8474074073881415	76
26488	topo	5.848287031077429	80
26489	personalize	5.8503918261553896	28
26490	involve	5.850844508477567	134
26491	bend	5.8530420586716065	77
26492	cheaper	5.85374880674909	49
26493	private	5.8608986432544325	69
26494	danny	5.861744080223335	59
26495	tub	5.863813306526363	47
26496	hr	5.870428696393605	76
26497	snugly	5.871043011743102	80
26498	usb2	5.871605541439347	65
26499	uk	5.882545165795424	39
26500	imic	5.887458839023541	104
26501	wax	5.889260574746312	62
26502	vastly	5.895877859310564	46
26503	italian	5.895877859310564	46
26504	pre	5.898802803768259	93
26505	loved	5.901162348739155	67
26506	mix	5.901397736782581	73
26507	worked	5.904479898621147	221
26508	toy	5.906486408500825	106
26509	surpass	5.909683486283642	29
26510	d70	5.909830937252133	48
26511	nest	5.910430089616913	58
26512	nifty	5.911451668636963	86
26513	mother	5.912775139861092	41
26514	marry	5.9131309619570915	83
26515	competitive	5.91504966764475	63
26516	google	5.921587931508922	118
26517	lol	5.923197722883924	38
26518	afford	5.926794262810332	85
26519	tripod	5.933584297142137	89
26520	destroy	5.942397563038952	84
26521	target	5.9478239197450185	46
26522	few	5.950973345367537	94
26523	sticky	5.9568379869787424	109
26524	piece	5.96202991545174	270
26525	wooded	5.96284797812984	34
26526	wipe	5.989942631866174	159
26527	driver	6.005491654327633	165
26528	drown	6.010312110886247	56
26529	bass	6.0137138014586675	77
26530	dramatically	6.016569562535924	53
26531	uploading	6.01880396661076	47
26532	automotive	6.030465270915867	31
26533	lite	6.030865553106353	93
26534	chew	6.033241876064558	61
26535	relative	6.03623659857923	81
26536	photograph	6.0514937715445996	43
26537	usefull	6.053167719828205	50
26538	america	6.063883105489848	54
26539	l	6.0683432845725775	74
26540	received	6.07273835325158	69
26541	patient	6.073302971712524	41
26542	suddenly	6.073574879353533	203
26543	struggle	6.07725933306688	136
26544	optimal	6.0832645915920915	72
26545	tie	6.083944110687878	85
26546	modify	6.083944110687878	85
26547	vast	6.086420378321276	65
26548	establish	6.086971641225183	107
26549	sign	6.0899262168679495	105
26550	interstate	6.099345349583336	51
26551	reviewer	6.099999921257659	145
26552	viewsonic	6.103481185161206	34
26553	specially	6.105983416899306	59
26554	inform	6.112573096924971	130
26555	f25	6.113218894111955	18
26556	aiken	6.113218894111955	18
26557	absolutly	6.117026973369206	31
26558	aim	6.136001447767431	66
26559	definite	6.141914761755422	53
26560	dread	6.147962850014424	47
26561	fussy	6.160952360282035	55
26562	noticable	6.161392185550708	83
26563	similarly	6.170830894416643	52
26564	atrac3plus	6.174296179699327	29
26565	climb	6.176494700275495	72
26566	thrilled	6.177063450966097	28
26567	debate	6.181591499943809	57
26568	closer	6.18159231163653	108
26569	sized	6.1904270810277735	69
26570	national	6.206530589840457	83
26571	dive	6.207847202613604	39
26572	thru	6.208448594297942	164
26573	grip	6.229630269575894	65
26574	defect	6.230474593702381	74
26575	educational	6.231202064529035	50
26576	distant	6.2371821347020875	49
26577	watched	6.2387268251293335	33
26578	drain	6.249078534161974	144
26579	subtle	6.251712129622399	60
26580	chicago	6.252196002129941	44
26581	mesh	6.259500282351742	46
26582	reccommend	6.274282437900312	40
26583	calm	6.282069020157844	50
26584	fear	6.2851651094812695	55
26585	iskin	6.29303233612975	72
26586	overseas	6.295917653602477	90
26587	compress	6.296807398419955	83
26588	finger	6.300363585884052	60
26589	sister	6.301813245005191	51
26590	highlight	6.302482107202983	66
26591	neutral	6.307502497972248	50
26592	buds	6.313550625882401	101
26593	express	6.3172003601201485	104
26594	conventional	6.31937660056483	83
26595	reluctant	6.324689314014879	60
26596	magnificent	6.325550553152782	28
26597	epson	6.327028707797525	100
26598	dream	6.334555611356657	35
26599	treadmill	6.354354797628963	42
26600	lug	6.3633341230449005	54
26601	nw	6.371645560967264	88
26602	worst	6.376897054513838	76
26603	link	6.385760466178026	114
26604	nokia	6.386262444813153	72
26605	highway	6.389308573288227	73
26606	efficiently	6.396123165195791	62
26607	darn	6.404776200656397	96
26608	variable	6.408132319096334	78
26609	ski	6.420920068904049	61
26610	access	6.421200377641939	122
26611	li	6.424959127085492	36
26612	heavier	6.425255711479918	45
26613	dc	6.425446819417557	58
26614	lovely	6.425804536580159	69
26615	attached	6.427025213331086	82
26616	broadcast	6.43230810993084	146
26617	concrete	6.434669887044269	50
26618	gadget	6.435851942738945	40
26619	phenominal	6.437957517658582	21
26620	grab	6.448856365785779	86
26621	ps3	6.464788212083168	30
26622	outdoor	6.464902866913831	101
26623	function	6.481573405310604	217
26624	yahoo	6.483775946863951	47
26625	tad	6.492181736876027	65
26626	navigator	6.493257554306787	46
26627	decided	6.502800080667408	72
26628	medium	6.513878349033876	42
26629	nyc	6.5186821359322975	77
26630	lanyard	6.522563253365914	78
26631	gray	6.5244155381754805	136
26632	ridiculous	6.525383285709473	185
26633	sport	6.529589627354776	51
26634	refresh	6.529721799481357	56
26635	roughly	6.533347542311448	127
26636	i2	6.543620867192317	60
26637	hence	6.5452036147412445	46
