	1	2	3	4	5	score	sum
maintenance	0	0	0	0	2	0.3807970779778823	2
describes	0	0	0	2	0	0.3807970779778823	2
swissbit	0	0	0	1	1	0.1224593312018546	2
routed	1	0	0	0	1	-0.2310585786300049	2
motionless	0	1	0	0	1	-0.1224593312018546	2
papilio	0	0	0	0	2	0.3807970779778823	2
cdg	2	0	0	0	0	0.3807970779778823	2
stereophonic	0	0	0	0	2	0.3807970779778823	2
beetle	0	0	0	0	2	0.3807970779778823	2
twitch	1	1	0	0	0	0.1224593312018546	2
optio	0	0	0	0	2	0.3807970779778823	2
embarrassed	0	0	0	0	2	0.3807970779778823	2
tassman	0	0	0	1	1	0.1224593312018546	2
louisville	0	0	0	0	2	0.3807970779778823	2
paperclip	0	0	0	2	0	0.3807970779778823	2
dismally	0	0	2	0	0	0.3807970779778823	2
vol	0	2	0	0	0	0.3807970779778823	2
worh	1	0	0	0	1	-0.2310585786300049	2
televison	1	0	1	0	0	0.0	2
lark	0	1	0	1	0	0.0	2
netherworld	0	0	1	1	0	0.1224593312018546	2
slinbox	0	0	2	0	0	0.3807970779778823	2
finest	2	0	0	0	0	0.3807970779778823	2
thingie	0	2	0	0	0	0.3807970779778823	2
invention	0	0	0	0	2	0.3807970779778823	2
jsp	0	0	0	0	2	0.3807970779778823	2
susceptable	0	1	0	0	1	-0.1224593312018546	2
fragility	0	0	0	2	0	0.3807970779778823	2
arterial	0	2	0	0	0	0.3807970779778823	2
whent	0	0	2	0	0	0.3807970779778823	2
surching	0	2	0	0	0	0.3807970779778823	2
assymetrical	1	0	0	0	1	-0.2310585786300049	2
shackle	0	0	0	1	1	0.1224593312018546	2
martial	0	0	0	1	1	0.1224593312018546	2
obliged	0	1	0	0	1	-0.1224593312018546	2
lisa	0	0	0	2	0	0.3807970779778823	2
lish	0	0	0	0	2	0.3807970779778823	2
jogger	0	1	0	1	0	0.0	2
disqualify	0	1	0	0	1	-0.1224593312018546	2
likey	0	1	1	0	0	0.1224593312018546	2
bd	0	1	0	1	0	0.0	2
reg	0	0	0	1	1	0.1224593312018546	2
vise	0	0	0	1	1	0.1224593312018546	2
bg	0	1	0	1	0	0.0	2
immoral	2	0	0	0	0	0.3807970779778823	2
autosensing	0	0	0	0	2	0.3807970779778823	2
clang	0	1	0	0	1	-0.1224593312018546	2
freestanding	1	0	0	0	1	-0.2310585786300049	2
flashcard	0	0	0	0	2	0.3807970779778823	2
gag	0	1	0	0	1	-0.1224593312018546	2
minneapolis	0	0	0	0	2	0.3807970779778823	2
citygear	0	0	0	2	0	0.3807970779778823	2
scribble	0	1	0	0	1	-0.1224593312018546	2
htm	0	0	0	0	2	0.3807970779778823	2
mannual	0	0	0	0	2	0.3807970779778823	2
hth	0	0	0	2	0	0.3807970779778823	2
charistmas	0	0	0	2	0	0.3807970779778823	2
orchestrate	0	0	0	0	2	0.3807970779778823	2
grass	0	0	2	0	0	0.3807970779778823	2
grisoft	1	1	0	0	0	0.1224593312018546	2
beatable	0	0	1	1	0	0.1224593312018546	2
grotesque	0	0	1	0	1	0.0	2
offical	1	0	0	0	1	-0.2310585786300049	2
rubberise	0	0	0	0	2	0.3807970779778823	2
gordian	0	0	0	0	2	0.3807970779778823	2
interent	0	0	0	1	1	0.1224593312018546	2
aggrivating	0	0	0	2	0	0.3807970779778823	2
fab	0	0	0	0	2	0.3807970779778823	2
punt	1	0	1	0	0	0.0	2
duracell	0	0	1	0	1	0.0	2
reintroduce	0	0	0	0	2	0.3807970779778823	2
alley	0	0	1	1	0	0.1224593312018546	2
affection	0	0	1	0	1	0.0	2
crysis	0	0	0	0	2	0.3807970779778823	2
amortize	1	0	0	0	1	-0.2310585786300049	2
c150	1	0	0	0	1	-0.2310585786300049	2
zumo	0	0	0	1	1	0.1224593312018546	2
babysit	1	0	0	1	0	-0.1224593312018546	2
wlan	0	1	1	0	0	0.1224593312018546	2
textual	0	0	0	0	2	0.3807970779778823	2
nterfere	0	0	0	0	2	0.3807970779778823	2
breastfed	0	0	0	1	1	0.1224593312018546	2
pkwy	0	1	1	0	0	0.1224593312018546	2
missouri	0	0	0	0	2	0.3807970779778823	2
captive	0	1	1	0	0	0.1224593312018546	2
beautful	0	0	0	2	0	0.3807970779778823	2
benign	0	0	0	0	2	0.3807970779778823	2
wherein	0	0	0	0	2	0.3807970779778823	2
mislabeling	0	0	0	0	2	0.3807970779778823	2
tubes	1	0	0	0	1	-0.2310585786300049	2
shipboard	0	0	0	0	2	0.3807970779778823	2
executive	2	0	0	0	0	0.3807970779778823	2
hauntingly	0	0	0	1	1	0.1224593312018546	2
musicpal	0	0	0	2	0	0.3807970779778823	2
squash	0	0	1	1	0	0.1224593312018546	2
edirol	0	0	0	2	0	0.3807970779778823	2
finaly	0	0	1	0	1	0.0	2
propreitary	0	2	0	0	0	0.3807970779778823	2
xr55	0	0	1	1	0	0.1224593312018546	2
unequivocally	1	0	0	1	0	-0.1224593312018546	2
suredrain	0	2	0	0	0	0.3807970779778823	2
jimmy	0	0	1	1	0	0.1224593312018546	2
diplayed	0	0	0	1	1	0.1224593312018546	2
ibought	0	0	1	0	1	0.0	2
gigabit	0	0	1	1	0	0.1224593312018546	2
unservicable	0	0	1	0	1	0.0	2
lakes	0	0	0	2	0	0.3807970779778823	2
hr10	1	0	0	0	1	-0.2310585786300049	2
processing	1	0	0	0	1	-0.2310585786300049	2
cinemax	0	0	0	0	2	0.3807970779778823	2
spiritual	0	0	0	0	2	0.3807970779778823	2
sumer	0	0	0	1	1	0.1224593312018546	2
pro1	0	2	0	0	0	0.3807970779778823	2
uverse	1	0	0	1	0	-0.1224593312018546	2
prestigous	0	2	0	0	0	0.3807970779778823	2
turkish	0	0	0	1	1	0.1224593312018546	2
apprecate	0	0	0	0	2	0.3807970779778823	2
bypassed	0	0	1	0	1	0.0	2
transversely	2	0	0	0	0	0.3807970779778823	2
emblazon	0	1	0	1	0	0.0	2
expectedly	0	0	0	2	0	0.3807970779778823	2
sd500	0	0	0	0	2	0.3807970779778823	2
lc65d64u	0	0	1	0	1	0.0	2
takin	0	0	1	1	0	0.1224593312018546	2
ened	1	0	1	0	0	0.0	2
strikingly	0	0	0	0	2	0.3807970779778823	2
diamond	1	0	0	0	1	-0.2310585786300049	2
creation	0	0	0	1	1	0.1224593312018546	2
downer	0	0	1	1	0	0.1224593312018546	2
cataclysmic	2	0	0	0	0	0.3807970779778823	2
overblown	1	0	0	0	1	-0.2310585786300049	2
checklist	0	1	0	0	1	-0.1224593312018546	2
bluebeard	0	0	2	0	0	0.3807970779778823	2
interchangeble	0	0	0	0	2	0.3807970779778823	2
deviced	1	0	0	0	1	-0.2310585786300049	2
reattached	0	0	0	0	2	0.3807970779778823	2
reburbished	0	0	1	1	0	0.1224593312018546	2
cert	1	0	0	0	1	-0.2310585786300049	2
lxv	0	0	0	0	2	0.3807970779778823	2
magpix	0	0	1	1	0	0.1224593312018546	2
glacier	0	1	0	0	1	-0.1224593312018546	2
positionable	0	0	0	0	2	0.3807970779778823	2
noname	0	0	0	0	2	0.3807970779778823	2
tunesync	2	0	0	0	0	0.3807970779778823	2
beard	0	0	0	1	1	0.1224593312018546	2
proximity	0	0	0	1	1	0.1224593312018546	2
billow	1	0	0	0	1	-0.2310585786300049	2
piedmont	0	0	0	2	0	0.3807970779778823	2
ungrounded	2	0	0	0	0	0.3807970779778823	2
nimble	0	0	0	1	1	0.1224593312018546	2
fastened	0	0	0	0	2	0.3807970779778823	2
f30	0	0	0	0	2	0.3807970779778823	2
predrilling	0	1	0	0	1	-0.1224593312018546	2
cyanoacrylate	0	0	0	2	0	0.3807970779778823	2
fricken	0	0	0	1	1	0.1224593312018546	2
dangely	2	0	0	0	0	0.3807970779778823	2
unfreezes	1	0	1	0	0	0.0	2
lenny	0	0	0	0	2	0.3807970779778823	2
cx5800f	0	1	0	0	1	-0.1224593312018546	2
innopocket	0	0	0	1	1	0.1224593312018546	2
persevere	0	0	1	0	1	0.0	2
houston	0	0	0	0	2	0.3807970779778823	2
mysql	0	0	0	1	1	0.1224593312018546	2
warrantly	0	0	0	0	2	0.3807970779778823	2
geochaching	0	0	1	0	1	0.0	2
billable	0	0	0	0	2	0.3807970779778823	2
toes	0	0	0	1	1	0.1224593312018546	2
standered	0	0	0	2	0	0.3807970779778823	2
dollared	0	0	0	2	0	0.3807970779778823	2
sno	0	0	0	0	2	0.3807970779778823	2
blackness	0	1	1	0	0	0.1224593312018546	2
upconverter	0	0	0	0	2	0.3807970779778823	2
convenitent	0	0	0	2	0	0.3807970779778823	2
swayed	0	0	0	0	2	0.3807970779778823	2
quartert	0	2	0	0	0	0.3807970779778823	2
hld	2	0	0	0	0	0.3807970779778823	2
anthing	1	0	0	0	1	-0.2310585786300049	2
istds	0	0	0	1	1	0.1224593312018546	2
ghosting	0	0	0	1	1	0.1224593312018546	2
shahade	2	0	0	0	0	0.3807970779778823	2
insightful	0	1	0	0	1	-0.1224593312018546	2
magnitude	0	0	0	1	1	0.1224593312018546	2
thigh	1	0	1	0	0	0.0	2
sg	0	0	0	1	1	0.1224593312018546	2
seas	0	0	0	1	1	0.1224593312018546	2
muff	0	0	1	0	1	0.0	2
teddy	0	0	0	1	1	0.1224593312018546	2
lessor	0	0	0	2	0	0.3807970779778823	2
poty	0	0	0	0	2	0.3807970779778823	2
dissappear	1	0	0	1	0	-0.1224593312018546	2
eminent	0	0	0	1	1	0.1224593312018546	2
e103	0	0	0	2	0	0.3807970779778823	2
awkard	0	0	0	0	2	0.3807970779778823	2
ultracompact	0	0	0	1	1	0.1224593312018546	2
glitzy	0	0	1	0	1	0.0	2
ambiant	0	0	0	1	1	0.1224593312018546	2
freeagent	2	0	0	0	0	0.3807970779778823	2
inconsistant	0	1	0	0	1	-0.1224593312018546	2
negating	0	0	0	2	0	0.3807970779778823	2
defintley	0	0	0	0	2	0.3807970779778823	2
albiet	0	0	0	0	2	0.3807970779778823	2
travesty	1	1	0	0	0	0.1224593312018546	2
unwatched	0	0	0	1	1	0.1224593312018546	2
tiring	0	0	1	1	0	0.1224593312018546	2
newark	0	0	0	1	1	0.1224593312018546	2
whiter	0	0	0	0	2	0.3807970779778823	2
spected	0	0	0	0	2	0.3807970779778823	2
debatable	0	0	1	0	1	0.0	2
shrill	0	0	1	0	1	0.0	2
forewarned	1	0	1	0	0	0.0	2
centrifugal	0	0	0	1	1	0.1224593312018546	2
spectec	2	0	0	0	0	0.3807970779778823	2
detached	0	0	1	1	0	0.1224593312018546	2
cohesive	0	0	0	1	1	0.1224593312018546	2
n90s	0	0	2	0	0	0.3807970779778823	2
beap	0	0	0	0	2	0.3807970779778823	2
warmish	0	0	0	0	2	0.3807970779778823	2
allowed	0	0	1	0	1	0.0	2
convincing	0	0	0	0	2	0.3807970779778823	2
s9	0	0	0	1	1	0.1224593312018546	2
coiled	0	0	0	1	1	0.1224593312018546	2
encross	2	0	0	0	0	0.3807970779778823	2
dsub	0	0	0	0	2	0.3807970779778823	2
colder	0	0	1	0	1	0.0	2
transit	0	0	0	0	2	0.3807970779778823	2
tal	0	0	0	0	2	0.3807970779778823	2
sb28	0	0	0	0	2	0.3807970779778823	2
printshop	0	2	0	0	0	0.3807970779778823	2
spolied	0	0	0	1	1	0.1224593312018546	2
mythtv	0	0	0	0	2	0.3807970779778823	2
fella	0	0	0	0	2	0.3807970779778823	2
myth	1	0	0	0	1	-0.2310585786300049	2
defintiely	0	0	0	0	2	0.3807970779778823	2
moose	0	0	0	0	2	0.3807970779778823	2
comparitively	0	0	1	0	1	0.0	2
departure	0	0	0	1	1	0.1224593312018546	2
restuarant	0	0	0	2	0	0.3807970779778823	2
weapon	1	0	0	0	1	-0.2310585786300049	2
asus	1	0	0	0	1	-0.2310585786300049	2
copywrite	0	0	1	1	0	0.1224593312018546	2
clamped	0	0	0	1	1	0.1224593312018546	2
austin	1	0	0	1	0	-0.1224593312018546	2
replete	0	1	0	0	1	-0.1224593312018546	2
casette	0	0	1	0	1	0.0	2
keel	2	0	0	0	0	0.3807970779778823	2
lttle	0	0	0	0	2	0.3807970779778823	2
differant	2	0	0	0	0	0.3807970779778823	2
diminished	0	0	1	1	0	0.1224593312018546	2
turner	0	0	0	1	1	0.1224593312018546	2
reprogramming	0	0	1	1	0	0.1224593312018546	2
mfg	2	0	0	0	0	0.3807970779778823	2
cried	0	0	1	0	1	0.0	2
calidad	0	0	0	0	2	0.3807970779778823	2
markup	0	0	1	1	0	0.1224593312018546	2
seats	0	0	0	0	2	0.3807970779778823	2
thang	1	0	0	0	1	-0.2310585786300049	2
snuck	1	0	0	0	1	-0.2310585786300049	2
ben	0	0	0	0	2	0.3807970779778823	2
pepper	1	0	1	0	0	0.0	2
embarrased	1	0	0	0	1	-0.2310585786300049	2
alphebetically	0	0	0	1	1	0.1224593312018546	2
midsized	0	0	0	0	2	0.3807970779778823	2
angled	0	1	1	0	0	0.1224593312018546	2
duckling	0	0	0	0	2	0.3807970779778823	2
reinforced	0	0	0	0	2	0.3807970779778823	2
av1	1	0	0	0	1	-0.2310585786300049	2
superimpose	0	0	0	1	1	0.1224593312018546	2
drama	0	1	0	0	1	-0.1224593312018546	2
surpase	0	0	0	2	0	0.3807970779778823	2
crazily	1	0	1	0	0	0.0	2
covet	0	0	0	0	2	0.3807970779778823	2
pouches	0	0	0	0	2	0.3807970779778823	2
bending	0	0	0	2	0	0.3807970779778823	2
nonpourus	0	2	0	0	0	0.3807970779778823	2
researchibg	0	0	0	0	2	0.3807970779778823	2
myslef	0	0	0	2	0	0.3807970779778823	2
desplayed	0	0	0	2	0	0.3807970779778823	2
soviet	1	0	1	0	0	0.0	2
netman	0	0	0	2	0	0.3807970779778823	2
playyard	0	0	0	0	2	0.3807970779778823	2
gcac15m	2	0	0	0	0	0.3807970779778823	2
swithced	0	0	0	0	2	0.3807970779778823	2
accessorie	0	0	0	0	2	0.3807970779778823	2
mould	1	0	0	1	0	-0.1224593312018546	2
repositioning	0	0	0	2	0	0.3807970779778823	2
durning	0	1	0	1	0	0.0	2
ety	0	0	0	1	1	0.1224593312018546	2
f305	0	0	0	0	2	0.3807970779778823	2
enventually	0	0	0	0	2	0.3807970779778823	2
personlized	0	0	0	1	1	0.1224593312018546	2
untoward	0	0	0	0	2	0.3807970779778823	2
recomendable	0	0	0	0	2	0.3807970779778823	2
startling	1	0	0	0	1	-0.2310585786300049	2
distros	1	0	0	0	1	-0.2310585786300049	2
powereful	0	0	2	0	0	0.3807970779778823	2
promedias	0	0	0	0	2	0.3807970779778823	2
ec3	0	0	0	2	0	0.3807970779778823	2
freestyle	0	1	0	0	1	-0.1224593312018546	2
comforable	0	0	0	0	2	0.3807970779778823	2
aggravated	2	0	0	0	0	0.3807970779778823	2
irled	0	0	0	2	0	0.3807970779778823	2
instantanous	0	0	0	1	1	0.1224593312018546	2
s1010	0	0	0	2	0	0.3807970779778823	2
flashs	0	2	0	0	0	0.3807970779778823	2
itit	0	0	2	0	0	0.3807970779778823	2
fetish	0	0	1	0	1	0.0	2
penta	0	0	0	0	2	0.3807970779778823	2
seeemed	0	2	0	0	0	0.3807970779778823	2
printhead	1	0	1	0	0	0.0	2
froggy	1	0	0	1	0	-0.1224593312018546	2
fantatastic	0	0	0	0	2	0.3807970779778823	2
switchbox	0	0	0	1	1	0.1224593312018546	2
wen	0	0	1	0	1	0.0	2
marketplace	1	0	0	0	1	-0.2310585786300049	2
negetive	0	0	0	0	2	0.3807970779778823	2
eco	0	0	0	1	1	0.1224593312018546	2
guam	0	0	0	0	2	0.3807970779778823	2
preplanned	0	0	0	2	0	0.3807970779778823	2
infer	0	0	1	0	1	0.0	2
ecc	1	0	0	0	1	-0.2310585786300049	2
ericsson	0	0	0	1	1	0.1224593312018546	2
sterilize	0	0	0	0	2	0.3807970779778823	2
appt	0	1	0	1	0	0.0	2
modle	0	0	1	0	1	0.0	2
retrive	0	0	0	2	0	0.3807970779778823	2
toyed	0	0	0	1	1	0.1224593312018546	2
px500	0	0	0	0	2	0.3807970779778823	2
layered	0	0	0	1	1	0.1224593312018546	2
filesize	0	0	0	0	2	0.3807970779778823	2
blotchy	1	0	0	0	1	-0.2310585786300049	2
ragged	0	0	0	1	1	0.1224593312018546	2
shameless	1	0	0	0	1	-0.2310585786300049	2
inbox	0	0	0	1	1	0.1224593312018546	2
trivia	0	0	0	1	1	0.1224593312018546	2
nonconventional	0	0	0	0	2	0.3807970779778823	2
zombie	0	1	0	0	1	-0.1224593312018546	2
aaaas	0	0	0	2	0	0.3807970779778823	2
killed	1	0	0	0	1	-0.2310585786300049	2
goin	0	0	0	1	1	0.1224593312018546	2
supersaver	0	0	0	0	2	0.3807970779778823	2
laynard	0	0	0	0	2	0.3807970779778823	2
comforatable	0	0	0	0	2	0.3807970779778823	2
refreshing	0	0	1	1	0	0.1224593312018546	2
appallingly	2	0	0	0	0	0.3807970779778823	2
gefen	1	0	0	0	1	-0.2310585786300049	2
slinglink	0	1	0	1	0	0.0	2
ninety	1	0	0	0	1	-0.2310585786300049	2
fuze	0	0	1	0	1	0.0	2
q1	0	0	0	2	0	0.3807970779778823	2
stepped	0	0	0	2	0	0.3807970779778823	2
recliner	0	0	0	0	2	0.3807970779778823	2
gumys	0	0	0	2	0	0.3807970779778823	2
flys	0	0	0	0	2	0.3807970779778823	2
twirl	0	0	1	0	1	0.0	2
retry	1	0	0	0	1	-0.2310585786300049	2
unsurprising	0	0	0	0	2	0.3807970779778823	2
harmless	1	0	0	1	0	-0.1224593312018546	2
incompletely	1	0	0	0	1	-0.2310585786300049	2
reviewed	1	0	0	0	1	-0.2310585786300049	2
inoperational	1	0	0	0	1	-0.2310585786300049	2
roomier	0	0	1	0	1	0.0	2
handicap	0	0	0	1	1	0.1224593312018546	2
placeshifting	0	0	0	0	2	0.3807970779778823	2
unsympathetic	2	0	0	0	0	0.3807970779778823	2
unreconciled	0	2	0	0	0	0.3807970779778823	2
oscilating	0	0	0	0	2	0.3807970779778823	2
neatgear	0	0	0	0	2	0.3807970779778823	2
stench	1	0	0	0	1	-0.2310585786300049	2
righ	0	0	0	1	1	0.1224593312018546	2
bugfree	1	0	0	0	1	-0.2310585786300049	2
shq	0	0	0	0	2	0.3807970779778823	2
browing	0	1	1	0	0	0.1224593312018546	2
hitch	0	1	0	0	1	-0.1224593312018546	2
etc_	0	0	0	2	0	0.3807970779778823	2
recongize	0	0	2	0	0	0.3807970779778823	2
exoskeletal	0	0	0	0	2	0.3807970779778823	2
suspenseful	0	0	0	0	2	0.3807970779778823	2
comprei	0	0	0	0	2	0.3807970779778823	2
unmanageable	0	2	0	0	0	0.3807970779778823	2
ceci	0	0	0	0	2	0.3807970779778823	2
dimesionally	0	0	0	0	2	0.3807970779778823	2
buslink	1	0	0	0	1	-0.2310585786300049	2
lilliputian	0	0	0	0	2	0.3807970779778823	2
anko	1	0	0	0	1	-0.2310585786300049	2
skyway	0	0	0	0	2	0.3807970779778823	2
videophile	0	0	0	1	1	0.1224593312018546	2
pak	2	0	0	0	0	0.3807970779778823	2
pathytic	0	0	0	2	0	0.3807970779778823	2
meddle	0	1	0	1	0	0.0	2
modellanding	2	0	0	0	0	0.3807970779778823	2
unchanged	0	0	0	0	2	0.3807970779778823	2
soundfont	0	0	0	0	2	0.3807970779778823	2
lycra	0	0	0	0	2	0.3807970779778823	2
continent	0	1	0	0	1	-0.1224593312018546	2
tutor	0	1	0	0	1	-0.1224593312018546	2
glossary	0	0	0	0	2	0.3807970779778823	2
poltergeist	0	0	1	0	1	0.0	2
weired	0	0	2	0	0	0.3807970779778823	2
v800	0	0	0	0	2	0.3807970779778823	2
allmoust	0	0	0	0	2	0.3807970779778823	2
dustproof	0	0	1	0	1	0.0	2
juicing	0	0	0	1	1	0.1224593312018546	2
ber	2	0	0	0	0	0.3807970779778823	2
picasa2	0	0	0	2	0	0.3807970779778823	2
esteem	0	1	0	0	1	-0.1224593312018546	2
aways	0	0	0	1	1	0.1224593312018546	2
shoting	0	0	0	0	2	0.3807970779778823	2
superfast	1	0	0	0	1	-0.2310585786300049	2
stiffer	0	0	0	0	2	0.3807970779778823	2
schmutz	0	0	0	2	0	0.3807970779778823	2
aspx	0	1	0	0	1	-0.1224593312018546	2
edges	0	0	0	1	1	0.1224593312018546	2
altrac	0	0	2	0	0	0.3807970779778823	2
thane	0	2	0	0	0	0.3807970779778823	2
sump	0	0	0	0	2	0.3807970779778823	2
discwizard	0	0	0	0	2	0.3807970779778823	2
optimally	0	0	0	1	1	0.1224593312018546	2
cokin	0	0	0	1	1	0.1224593312018546	2
micrsoft	0	0	1	0	1	0.0	2
excellen	0	1	0	0	1	-0.1224593312018546	2
purschased	1	0	0	0	1	-0.2310585786300049	2
epen	2	0	0	0	0	0.3807970779778823	2
wks	0	0	0	1	1	0.1224593312018546	2
unpassable	0	0	0	1	1	0.1224593312018546	2
propretary	1	0	0	0	1	-0.2310585786300049	2
sherwood	0	1	0	0	1	-0.1224593312018546	2
infuriatingly	2	0	0	0	0	0.3807970779778823	2
everglot	0	0	1	1	0	0.1224593312018546	2
citizen	0	0	0	0	2	0.3807970779778823	2
pam	0	0	0	0	2	0.3807970779778823	2
featherweight	0	0	0	1	1	0.1224593312018546	2
ether	1	0	0	0	1	-0.2310585786300049	2
v500	0	0	0	0	2	0.3807970779778823	2
constitute	1	0	0	0	1	-0.2310585786300049	2
tranferring	0	0	0	0	2	0.3807970779778823	2
wrt300n	0	0	0	0	2	0.3807970779778823	2
embarrassment	0	0	0	2	0	0.3807970779778823	2
nessessary	0	0	0	0	2	0.3807970779778823	2
picutre	0	0	0	1	1	0.1224593312018546	2
sb900	0	0	0	0	2	0.3807970779778823	2
conexant	0	0	1	0	1	0.0	2
blurr	0	0	0	0	2	0.3807970779778823	2
adviced	0	2	0	0	0	0.3807970779778823	2
standardized	0	0	0	1	1	0.1224593312018546	2
paperwork	1	0	0	0	1	-0.2310585786300049	2
insterting	1	0	1	0	0	0.0	2
jmo	2	0	0	0	0	0.3807970779778823	2
oversee	1	0	0	1	0	-0.1224593312018546	2
reguesting	2	0	0	0	0	0.3807970779778823	2
lilliput	2	0	0	0	0	0.3807970779778823	2
uncarpeted	0	0	1	1	0	0.1224593312018546	2
fur	0	0	0	2	0	0.3807970779778823	2
arabic	0	0	0	0	2	0.3807970779778823	2
happpy	0	0	1	0	1	0.0	2
elph	0	0	0	0	2	0.3807970779778823	2
forementioned	1	0	1	0	0	0.0	2
valua	0	2	0	0	0	0.3807970779778823	2
roady	0	0	1	1	0	0.1224593312018546	2
gotchas	0	0	2	0	0	0.3807970779778823	2
quantrary	0	0	0	0	2	0.3807970779778823	2
sheathe	1	0	0	0	1	-0.2310585786300049	2
rolling	1	1	0	0	0	0.1224593312018546	2
tungesten	0	0	0	2	0	0.3807970779778823	2
airplanes	1	0	0	0	1	-0.2310585786300049	2
tremulous	0	0	0	1	1	0.1224593312018546	2
shimmy	1	0	0	0	1	-0.2310585786300049	2
importing	0	0	0	2	0	0.3807970779778823	2
drags	0	1	0	0	1	-0.1224593312018546	2
bibs	0	0	0	0	2	0.3807970779778823	2
unaligned	0	0	0	2	0	0.3807970779778823	2
eyecatching	0	1	0	1	0	0.0	2
supurb	1	0	0	0	1	-0.2310585786300049	2
blurs	0	0	1	0	1	0.0	2
thunder	0	0	0	0	2	0.3807970779778823	2
grayed	0	1	0	1	0	0.0	2
defectively	1	0	0	0	1	-0.2310585786300049	2
watse	2	0	0	0	0	0.3807970779778823	2
whale	0	2	0	0	0	0.3807970779778823	2
mrc	0	0	0	0	2	0.3807970779778823	2
deodorize	0	0	1	0	1	0.0	2
washy	0	1	0	1	0	0.0	2
mos	0	1	0	0	1	-0.1224593312018546	2
emotionless	0	0	0	0	2	0.3807970779778823	2
h400	0	0	0	0	2	0.3807970779778823	2
amaazon	0	0	0	0	2	0.3807970779778823	2
itip	0	0	1	1	0	0.1224593312018546	2
practise	0	0	0	1	1	0.1224593312018546	2
purify	0	0	1	1	0	0.1224593312018546	2
errs	0	0	1	0	1	0.0	2
rebelxt	0	0	0	2	0	0.3807970779778823	2
visualize	0	0	0	1	1	0.1224593312018546	2
corral	0	1	0	0	1	-0.1224593312018546	2
va912	0	0	0	0	2	0.3807970779778823	2
making	0	0	0	2	0	0.3807970779778823	2
likable	0	0	0	1	1	0.1224593312018546	2
s300	0	0	0	0	2	0.3807970779778823	2
admiral	0	2	0	0	0	0.3807970779778823	2
iclickdigital	0	2	0	0	0	0.3807970779778823	2
quantifiable	0	0	0	1	1	0.1224593312018546	2
preconceive	0	0	0	0	2	0.3807970779778823	2
colorimeter	1	1	0	0	0	0.1224593312018546	2
dooin	2	0	0	0	0	0.3807970779778823	2
accomidate	0	0	0	0	2	0.3807970779778823	2
aslo	0	0	0	0	2	0.3807970779778823	2
clicking	0	0	3	0	0	0.45257412682243336	3
relayed	0	2	0	0	1	0.1224593312018546	3
enlargement	0	0	0	1	2	0.31757447619364365	3
nsd	0	0	3	0	0	0.45257412682243336	3
sleeveless	0	0	1	0	2	0.2310585786300049	3
ak630	0	0	0	0	3	0.45257412682243336	3
rainforest	0	0	0	1	2	0.31757447619364365	3
strut	0	2	0	0	1	0.1224593312018546	3
liveable	0	0	1	0	2	0.2310585786300049	3
fracture	0	1	1	1	0	-0.08257020646231472	3
scarcely	0	0	0	3	0	0.45257412682243336	3
directamente	2	0	0	0	1	0.0	3
pricier	0	0	0	1	2	0.31757447619364365	3
puerto	0	0	0	2	1	0.31757447619364365	3
unpopular	0	1	2	0	0	0.31757447619364365	3
jpegs	0	0	0	2	1	0.31757447619364365	3
crust	0	1	1	0	1	-0.2310585786300049	3
ikea	1	0	2	0	0	0.2310585786300049	3
nto	1	0	1	1	0	-0.2310585786300049	3
kdl	0	1	1	0	1	-0.2310585786300049	3
c100	0	0	0	3	0	0.45257412682243336	3
origninal	3	0	0	0	0	0.45257412682243336	3
diligent	0	1	1	0	1	-0.2310585786300049	3
nordic	0	0	1	1	1	-0.08257020646231472	3
supernatural	0	0	0	1	2	0.31757447619364365	3
oak	2	0	0	0	1	0.0	3
masochist	3	0	0	0	0	0.45257412682243336	3
ual	0	1	0	2	0	0.2310585786300049	3
beacuse	0	0	0	2	1	0.31757447619364365	3
qvc	1	1	0	0	1	-0.34113089511908484	3
sustained	0	0	1	0	2	0.2310585786300049	3
whereever	0	0	0	0	3	0.45257412682243336	3
neighbour	0	0	1	1	1	-0.08257020646231472	3
circiut	1	0	2	0	0	0.2310585786300049	3
retuned	2	0	0	1	0	0.1224593312018546	3
softball	0	0	0	2	1	0.31757447619364365	3
cooled	0	1	0	0	2	0.1224593312018546	3
acclimate	0	0	0	0	3	0.45257412682243336	3
frail	0	0	2	0	1	0.2310585786300049	3
enterprising	2	0	0	1	0	0.1224593312018546	3
incomparable	0	1	1	0	1	-0.2310585786300049	3
whittle	1	0	2	0	0	0.2310585786300049	3
toaster	1	0	0	2	0	0.1224593312018546	3
mush	0	0	2	0	1	0.2310585786300049	3
mex	0	0	0	0	3	0.45257412682243336	3
immmediately	1	0	0	0	2	0.0	3
unfortunetly	0	0	2	1	0	0.31757447619364365	3
qfx	3	0	0	0	0	0.45257412682243336	3
enigmatic	0	0	1	0	2	0.2310585786300049	3
leash	1	0	0	1	1	-0.34113089511908484	3
fireplace	0	0	1	0	2	0.2310585786300049	3
propritary	0	0	0	1	2	0.31757447619364365	3
jettison	0	0	0	0	3	0.45257412682243336	3
nix	0	0	0	1	2	0.31757447619364365	3
aurally	0	0	1	1	1	-0.08257020646231472	3
trashcan	2	1	0	0	0	0.31757447619364365	3
antiviral	0	0	0	3	0	0.45257412682243336	3
trounce	0	0	0	0	3	0.45257412682243336	3
steven	0	0	0	1	2	0.31757447619364365	3
afflict	2	0	0	0	1	0.0	3
